match_id,radiant_win
6,0.9041171178722601
7,0.8731558288020982
10,0.12765430125151328
13,0.9385021742590897
16,0.11281448515132154
18,0.33399172746699074
19,0.5101700497547785
24,0.6536341315251747
33,0.07946341994746271
37,0.6413683207550012
41,0.0913370852891178
42,0.2436303788017872
55,0.13101185838986867
60,0.7643781905353069
62,0.6354469355159584
63,0.6357391470904605
64,0.029622237057454235
71,0.49621561778872747
72,0.2769904124252601
83,0.48682208766000856
85,0.9280625478923836
89,0.9813693184323591
92,0.8215532414684017
100,0.9929937815078169
102,0.9529011271983021
108,0.6215925621778363
111,0.8893252691316559
126,0.08135073816178222
130,0.010264794476838021
140,0.9096596888492635
141,0.21360611093652784
152,0.9321816758641023
153,0.877691606621604
159,0.6783486836709894
160,0.6585628981563232
163,0.6639836398163007
178,0.5473821165023974
179,0.3648722989162374
181,0.8202371472173184
196,0.05493374391511114
206,0.017509224659347615
209,0.6146688810914183
216,0.703926337556739
228,0.04823949299957174
230,0.4598625120032967
242,0.82092127875779
245,0.08645352617100856
261,0.47807206276883524
274,0.46664532826593896
282,0.8615541967610165
289,0.49272220997644134
296,0.024463741778223656
297,0.6828691621659437
302,0.22852777761235982
304,0.002891563659932212
313,0.87702586401573
316,0.6485356024731365
317,0.43112126958964275
344,0.9490425673210247
348,0.8348234349334808
352,0.5523850538958003
354,0.5263847453197866
361,0.3089678066209331
362,0.14616279693643489
363,0.8239359519377749
365,0.3383724799145295
375,0.3651867286713007
380,0.3434385826279306
384,0.5841131750018085
394,0.8492512100135706
399,0.7092375054595343
404,0.8233879990950961
406,0.7257318806808107
430,0.07086268123573312
432,0.20180516888283426
443,0.35523785399436725
463,0.6492650141024623
467,0.6233745339975997
474,0.11153985513563261
488,0.266059772220436
502,0.9798187923825011
503,0.1364000784351922
507,0.2877829035642504
508,0.42407097773204794
509,0.5117240962174621
516,0.30916138952470684
528,0.14237393514901503
542,0.7413693210499076
547,0.08364642993747125
552,0.6270995323852265
555,0.7148004419984859
561,0.6837985052007935
569,0.9017681783674341
575,0.9907164396469419
576,0.9302380841998595
582,0.055985067789974696
585,0.40576514047760465
586,0.5919939066386071
590,0.8547782447687081
592,0.1272330245292322
598,0.3333017960707498
599,0.16334435101389966
600,0.8270944547181327
601,0.5780303228423717
603,0.21666972805129164
617,0.5002945268444182
628,0.61073022907266
634,0.06579634674563564
635,0.1899258632719651
639,0.3278457952518132
644,0.7098341491934076
646,0.8326045055067061
650,0.02186114144575301
659,0.9168033161804248
663,0.296914839220657
668,0.7036119915750377
670,0.3782878877336193
678,0.36455884327527166
679,0.14340843732010528
686,0.9111851881282254
694,0.15024594625276494
696,0.9548017521646613
702,0.9598255584344885
709,0.3451630970688372
712,0.18208430457693284
723,0.13321099557519644
729,0.4974536759684384
733,0.8250544689187514
735,0.3127723250609494
737,0.36608551020465074
749,0.8087168953943282
752,0.4036988828112759
767,0.9689460008949077
771,0.06523120504948411
778,0.508845273358106
780,0.8548832757978637
790,0.5171465722909238
797,0.2520532188770188
802,0.21388542192107915
805,0.7787640723155402
807,0.8437380939239499
808,0.9458910852226692
811,0.22211063840713668
815,0.06359406904234627
820,0.9179016438888931
838,0.07650014825860955
861,0.05834845092689892
886,0.15158614929801495
889,0.0422293132162377
904,0.7596879133558013
913,0.469077803131458
928,0.8564770939132775
931,0.6874063193006612
932,0.7663371341430675
945,0.858906909232675
953,0.9238604473708711
955,0.30015023936403634
970,0.5036148102846847
972,0.41999225844261584
978,0.623487204670988
982,0.894264440917428
983,0.8128981788579415
984,0.30499158298754864
987,0.5305441066092235
1000,0.6247414232915266
1006,0.6172856246081255
1014,0.8477081075981824
1030,0.5787937955073331
1037,0.7919217104942836
1044,0.586484371949105
1046,0.9262869685394005
1048,0.4340292506298166
1053,0.9407855336575386
1057,0.782572467334177
1077,0.9481799810409628
1085,0.9947790848925834
1087,0.8311129845025884
1088,0.7951364466488959
1096,0.04516727044756628
1098,0.9906302808749765
1100,0.030779833923269745
1113,0.8079688286915616
1119,0.8787823971496018
1127,0.5445909759539552
1142,0.25875743438680526
1148,0.1797207006368554
1157,0.0890065897156985
1158,0.8878189751063139
1163,0.5045242500745728
1167,0.8019332292718364
1168,0.2928883859524523
1181,0.016351324666034957
1183,0.1406647700094771
1191,0.5669826834561865
1192,0.06135079887311487
1198,0.8582180334671845
1216,0.05564517325991083
1218,0.7892623461023204
1221,0.9926707389352925
1222,0.3181436879555078
1225,0.06316236952522448
1226,0.41411733209508444
1230,0.1695073283277778
1242,0.8822728129209472
1247,0.8132563541978666
1253,0.288457947322728
1259,0.6967506295586264
1271,0.9400992088416311
1282,0.5032959764057778
1284,0.9807502388172882
1293,0.23738960067244602
1294,0.6973924814148609
1298,0.6161631805495361
1306,0.8036808343492069
1316,0.8831450784154904
1321,0.21117547350145893
1331,0.44699215122116437
1336,0.07629931636906091
1341,0.4946963426341996
1348,0.6489911753108779
1356,0.9302186431887792
1384,0.21559066453006467
1389,0.5784324855391526
1391,0.6129182361748717
1413,0.8553745820643375
1419,0.6694307052345224
1426,0.9123453110673126
1440,0.6723715675678793
1445,0.695607781337697
1465,0.38704076762903405
1470,0.44815817206205516
1472,0.2904205821593047
1484,0.667950837067234
1485,0.03141062805701553
1486,0.9488411416162172
1488,0.6802719227444289
1498,0.004836055479894314
1508,0.7614734127926233
1518,0.9134739234248067
1526,0.09527789997137753
1527,0.9128079567646681
1528,0.16837634548601788
1540,0.6786733155383475
1546,0.5409615710301324
1551,0.8634138383280257
1564,0.8564737014174504
1565,0.9637658850499534
1568,0.9863236211312756
1572,0.8001305038893456
1573,0.03154513469931865
1581,0.3365215821330708
1585,0.9598316258822053
1588,0.1890734841229291
1595,0.17255799802374205
1596,0.2249354092818098
1603,0.29287721643871917
1615,0.6626746252572719
1621,0.280926325909505
1623,0.14378553975378505
1630,0.32636536231787533
1636,0.7942769853996522
1642,0.14971332539069343
1654,0.8814105485821082
1657,0.941286630309323
1665,0.25511770518910937
1666,0.9017968855328091
1676,0.8480737151744404
1678,0.5656373954871038
1683,0.5064513864307638
1685,0.018062554110935714
1687,0.0016578045595803629
1690,0.13999828817127463
1702,0.3930935727266667
1703,0.20084579381099762
1714,0.2121760481057449
1716,0.5895076532148926
1726,0.0787777332513229
1748,0.1611736757897688
1750,0.10512360827210285
1762,0.9895298101278992
1765,0.021945919523694263
1767,0.4968775976946242
1773,0.2784502554539575
1774,0.09186193313704079
1776,0.7569957969441711
1782,0.8924151065144681
1799,0.5133662178239108
1803,0.4893820681825056
1811,0.408775223730217
1820,0.3942282431379137
1823,0.9097138441860319
1864,0.6823245739188112
1871,0.5048562094845667
1874,0.01810853789040477
1878,0.21459519173192623
1888,0.7289224957410839
1895,0.8834921356938844
1896,0.3830822166598346
1899,0.5731832705711464
1901,0.7310349239119087
1903,0.6223707370260029
1913,0.05148692825899598
1935,0.8341719738037974
1946,0.1544101922026929
1958,0.8522260101501422
1960,0.5945134753734587
1968,0.26862323444767544
1969,0.6749243571993147
1973,0.17022206491548783
1974,0.5247030836680733
1977,0.3157633405300124
1992,0.7276725365620066
1995,0.10288428932129778
2001,0.8018406091874883
2017,0.49401643907037374
2018,0.1202593451195392
2020,0.16837393544006532
2021,0.2808387440466911
2027,0.2628221728430513
2036,0.5991719959753503
2040,0.14866927867964808
2041,0.07161586387421183
2047,0.9739469902416242
2049,0.19084480838766474
2059,0.21947304030718165
2066,0.21338858763812119
2068,0.5140788864863834
2069,0.7731049523863205
2081,0.3501812852007169
2083,0.5088425819442849
2084,0.935581308336589
2085,0.9801077346306446
2096,0.5439967049652287
2104,0.09708301741574242
2105,0.05852140544908653
2110,0.35299971717045153
2112,0.03438092524023132
2115,0.4375459059047201
2120,0.029543211739463542
2121,0.039054763126213934
2125,0.9381475431491747
2128,0.7004220748428781
2129,0.250090650550325
2138,0.47969425267888055
2159,0.854891090145928
2160,0.10596500819900682
2180,0.7569725612030529
2181,0.590593801166838
2183,0.8261624629695542
2189,0.05960974503907216
2192,0.4237866625862897
2193,0.9749525477110588
2197,0.030438638028072472
2201,0.32108155273499606
2206,0.9370268745922223
2208,0.9150516864565993
2210,0.7477176380327939
2212,0.7722377051444196
2220,0.6723287923121646
2226,0.5964915091579676
2227,0.015180688051981478
2229,0.4451242152470991
2233,0.1726112719162916
2234,0.9833104406996124
2237,0.20980775433252494
2238,0.6547744955200504
2246,0.2891035389070907
2248,0.2542373252303548
2265,0.32507308144992014
2268,0.2806648329278623
2270,0.8137023375570885
2276,0.921270069463105
2278,0.9333044911333389
2290,0.5959388324572218
2298,0.4453093326067833
2305,0.04106347443122759
2320,0.7403766455336113
2325,0.4892860591907003
2329,0.9340375784275482
2342,0.7486374188762359
2352,0.10702883308438785
2387,0.8393973593841717
2397,0.08184095579516372
2399,0.7577867642981682
2401,0.7816865807856412
2404,0.19021483081102772
2411,0.7722741286274067
2422,0.7442509162260512
2424,0.811741182468028
2425,0.15844426514588042
2429,0.0692940205154638
2433,0.5949697434222062
2434,0.6827611933460878
2436,0.024754958208190903
2440,0.03547944279036988
2448,0.6855507007707345
2458,0.7430316697162127
2460,0.32565118381818203
2466,0.7410278539508868
2473,0.3031624182068395
2479,0.10545262215738674
2493,0.0979117486917293
2504,0.09028728482593547
2524,0.9001276460305024
2526,0.9966407429737552
2531,0.21113965964544404
2532,0.013866538851913137
2546,0.4243076095402296
2561,0.9494463850378718
2565,0.042729860832109286
2570,0.6483194948743678
2579,0.5906872738478927
2581,0.1001525630911339
2592,0.8458978796619003
2593,0.29481445234904663
2594,0.2062984069962968
2618,0.9055098526158393
2628,0.40227535863537567
2638,0.2943840016950001
2647,0.5435670099638633
2654,0.8897935939487558
2655,0.5963307778964365
2669,0.11020365458927574
2674,0.5187835833672376
2677,0.7971443748863944
2687,0.3268655735962899
2689,0.1532401006889445
2694,0.7207468243903034
2702,0.2637498067594248
2704,0.9867373482359023
2706,0.9577721805252963
2712,0.03413961225577878
2716,0.3296058426672636
2727,0.15020071170223617
2729,0.18720082729483653
2738,0.892144023285484
2739,0.17558003318655405
2745,0.8889884065965795
2759,0.8638441922844973
2766,0.8238200539291748
2767,0.48998980907302714
2773,0.09755733565546117
2778,0.7136523759381169
2783,0.4151388159555358
2788,0.6645329010455541
2792,0.6371813183745892
2803,0.39597519911329127
2808,0.06404166089141941
2816,0.32276903918724953
2821,0.9872662534948204
2826,0.9388078969392611
2840,0.2530605208070957
2844,0.8924857805894314
2846,0.20107994124739165
2847,0.4552365664268405
2857,0.8069478927731831
2861,0.05896991768234748
2888,0.43115022321954444
2903,0.7702189473368335
2904,0.21445142791975064
2907,0.12675033958072418
2909,0.18351681462213226
2910,0.42399602558209254
2915,0.5057507873370714
2918,0.758060754053949
2920,0.5135026599977711
2926,0.11625713226094829
2929,0.9791891889332663
2947,0.6966786625708854
2950,0.749039335297219
2952,0.3510886375400724
2953,0.305307466208419
2956,0.2675119063322612
2961,0.6143468258431141
2962,0.9873354238014268
2967,0.11394530606258443
2973,0.7277874097934932
2974,0.4178760178199976
2981,0.5920577037712454
3001,0.23213151251549025
3006,0.023279653305785623
3007,0.829151845938387
3008,0.7361086314504798
3014,0.52316097608066
3022,0.5523299273984063
3032,0.48105732973790405
3033,0.9572871160882348
3043,0.4895152484800569
3048,0.06655737629012291
3061,0.1259810682899982
3063,0.2767042745073173
3087,0.5954203007358635
3088,0.5395689623842715
3096,0.02690422643711094
3102,0.06284195845167259
3111,0.6638936791172536
3119,0.8220097553051533
3122,0.7103540250716591
3126,0.7608069852378557
3131,0.3504485997550629
3132,0.28722011271489933
3145,0.9237947116796131
3154,0.7613750730649809
3178,0.6111378038362207
3186,0.20367332549696537
3187,0.6150146052804868
3189,0.3885778676154587
3191,0.9781908825500037
3192,0.9881620687928169
3199,0.32735032223983784
3211,0.4569539823502469
3224,0.49155993869681236
3225,0.4266424418761886
3231,0.502089653175582
3235,0.463619528721726
3237,0.710562560819232
3240,0.057702928754466205
3242,0.6414174800712993
3254,0.8907769755139677
3256,0.38159944406502067
3257,0.39538060146937526
3289,0.61509125346462
3294,0.3559696803167471
3301,0.3270331860185092
3302,0.22304019200691325
3314,0.43146964663908316
3326,0.555012758569318
3332,0.8315081683209217
3345,0.5528992572777178
3349,0.7798374714317664
3357,0.9272783017088997
3380,0.46975653503052656
3389,0.7944990766575699
3397,0.9805362237542617
3399,0.7507410206804898
3407,0.9116151384829724
3411,0.12110251645305974
3413,0.45485878975083804
3417,0.21622925684633343
3418,0.016741492628671993
3426,0.9047795763731823
3443,0.07371215162428464
3456,0.9750025812787605
3464,0.869745146792498
3467,0.7938853334776131
3473,0.7273149533534901
3479,0.032627168894388825
3481,0.9220992050167897
3492,0.5854442305566175
3498,0.9750217073370278
3499,0.2630696991754031
3505,0.7844238371222886
3529,0.37917541605045224
3535,0.3641770732606097
3540,0.1892197622836974
3561,0.7911097502828578
3564,0.9786343230949369
3574,0.6228499948173768
3590,0.8293038587933185
3592,0.16564840914890075
3596,0.9727344493456649
3604,0.1465907227165009
3620,0.8599239259507165
3623,0.1652280739008425
3632,0.8361348995941981
3641,0.24373137810808052
3647,0.08713421929225562
3653,0.027069127163199924
3656,0.27541131812649017
3667,0.7383712004381217
3672,0.42710094838046553
3683,0.7863518499745157
3695,0.44203544694753555
3717,0.48595300757131626
3736,0.17247527945448546
3740,0.25264862150912965
3753,0.4037298098499206
3769,0.7092293176144752
3771,0.54549546889077
3787,0.9747320827956321
3790,0.3730986664685339
3792,0.9193640162796995
3801,0.2192416092709054
3806,0.8694259279064303
3812,0.014958544567132085
3815,0.9033390653577618
3840,0.8123814591328175
3846,0.4640747267381157
3858,0.6181502698145706
3872,0.1835172764558624
3873,0.13041978300058207
3874,0.5734597761140802
3876,0.9634045827321358
3880,0.6212090402993052
3882,0.3250394104055619
3894,0.833328643193724
3901,0.8978529293201434
3902,0.826419805354326
3908,0.8795122740300317
3919,0.1594763523974146
3921,0.1512264723812255
3922,0.3047303187564103
3924,0.012574174928141127
3939,0.892809951240494
3952,0.4650778779593604
3959,0.3269408621796939
3964,0.10608262688165188
3972,0.7567468359993094
3978,0.9817432471204824
3979,0.5185458004267286
3988,0.012630054966041639
3989,0.9063552417623237
3991,0.8314290290816344
3996,0.9742257877017856
4005,0.08654031134270337
4012,0.4905478713894521
4013,0.31805045854402286
4014,0.017082057640794925
4018,0.4696446158259853
4027,0.39917595127888117
4030,0.10674614551512136
4035,0.35139471632156916
4036,0.9667033983620612
4046,0.959083962046713
4059,0.14910897499562809
4066,0.445231494320187
4082,0.6378348854286929
4090,0.7879095903900961
4100,0.9798908195320658
4107,0.4040421139700628
4109,0.02052264468805253
4110,0.2690704171876051
4121,0.43217479868958636
4123,0.2217098756909313
4124,0.8868687614844835
4129,0.9836227547676081
4136,0.5573060829191891
4139,0.3809326104006554
4145,0.6676814560056812
4154,0.5860507660545936
4156,0.9565640080045517
4161,0.3339688015807312
4165,0.4232058141029217
4169,0.36438398183751386
4188,0.732565064147232
4195,0.2968561465557759
4204,0.9781200095527063
4211,0.8920661368319475
4213,0.785121294458998
4218,0.319346305854076
4220,0.9357241889370914
4222,0.009064066793699355
4227,0.6640376547785357
4229,0.9694353215182778
4233,0.3198805108775811
4239,0.9375951713664715
4242,0.4689547510949784
4249,0.7367669567373527
4260,0.9507250253515849
4263,0.850196110940469
4265,0.810997481585704
4267,0.4790753018115282
4276,0.9813591089771828
4278,0.7197915526911398
4279,0.13878106403819648
4280,0.009668801713916559
4281,0.31853707628539357
4282,0.7652592619472196
4288,0.04707794319176071
4306,0.4940784829829945
4308,0.15235517806915175
4309,0.3648995020335707
4313,0.5974617642179088
4320,0.9998533844315536
4324,0.38626463974487923
4334,0.7463671413071361
4341,0.28747655835237446
4349,0.10282458883095079
4353,0.7176406560995428
4354,0.4842606301797177
4356,0.15186940616511346
4366,0.2642321630527579
4371,0.7531673736146438
4375,0.31916339781725056
4377,0.927182833984044
4384,0.12126461433762588
4389,0.367873619737509
4394,0.33296513405647876
4409,0.48675200086974113
4411,0.6909786943251515
4416,0.34443698767395875
4437,0.41430106218685325
4442,0.24462487724694582
4443,0.31266257924741236
4449,0.40964785277149746
4457,0.37092644908869016
4459,0.5458693982683973
4472,0.13435351764090273
4475,0.8333135926335113
4476,0.9098472529543928
4482,0.41954006711904096
4519,0.007982705286952097
4533,0.6714409211737107
4537,0.06554618421295547
4538,0.1590307564889837
4541,0.21217165379290598
4556,0.9443045216477103
4558,0.7391240747021677
4567,0.6417294805741852
4586,0.2883492601791107
4596,0.7883813637682388
4615,0.8314739081146589
4617,0.1856280160695652
4619,0.34468734658365613
4623,0.047910129185213625
